Excel,Tableau,R,Illustrator,D3,ggplot2,Python,PowerBI,Flourish,Datawrapper,Unnamed: 0,ID,inspir,doc_id,type,ToolsForDV_,ToolsForDV_PowerPoint,ToolsForDV_PenPaper,ToolsForDV_Other__,count,inspirID
0,0,1,0,0,1,0,0,0,0,1016,1472,Flowingwithdata (Nathan Yau),906,Blog,5,,Pen & paper,,39,8
0,0,1,0,0,1,0,0,0,0,1017,1472,Thomas Lin Pedersen,909,Person,5,,Pen & paper,,5,72
0,0,1,0,0,1,0,0,0,0,1018,1472,Hadley Wickham,907,Person,5,,Pen & paper,,5,76
0,0,1,0,0,0,1,0,0,0,1019,1473,#Tidytuesday,2006,Community,2,,,,9,51
0,0,0,0,0,0,0,0,0,0,1020,1475,Nadieh Bremer,362,Person,1,,,,73,11
0,0,1,0,1,1,0,1,0,0,1021,1480,Johnathan Schwabish,1193,Person,4,,,,20,17
0,0,1,0,1,1,0,1,0,0,1022,1480,Cedric Scherer,1193,Person,4,,,,18,30
0,0,1,0,1,1,0,0,0,0,1023,1483,Twitter,2020,Social Network,6,,,,38,28
1,0,0,1,0,0,0,0,0,0,1024,1486,NYT,642,Magazine,6,PowerPoint,Pen & paper,,38,7
1,0,0,1,0,0,0,0,0,0,1025,1486,Pinterest,641,Social Network,6,PowerPoint,Pen & paper,,10,67
1,0,0,0,0,0,0,0,0,0,1026,1489,Stephanie Evergreen,1124,Person,2,PowerPoint,,,59,4
1,0,1,0,0,1,0,0,0,0,1027,1490,Twitter,1123,Social Network,6,PowerPoint,,,38,28
1,0,1,1,1,1,0,0,0,0,1028,1491,Giorgia Lupi,13,Person,11,PowerPoint,,,46,20
0,0,1,0,0,1,0,0,0,0,1029,1492,Cedric Scherer,905,Person,2,,,,18,30
1,0,1,0,0,1,0,0,0,0,1030,1494,Alberto Cairo,1965,Person,3,,,,86,2
1,0,1,0,0,1,0,0,0,0,1031,1494,Flowingwithdata (Nathan Yau),1964,Blog,3,,,,39,8
1,1,0,1,0,0,0,0,1,0,1032,1496,IEEE,112,Organisation,6,,Pen & paper,,4,48
1,1,0,1,0,0,0,0,1,0,1033,1496,Nightingale,111,Magazine,6,,Pen & paper,,8,53
1,1,0,1,0,0,0,0,1,0,1034,1496,NYT,113,Magazine,6,,Pen & paper,,38,7
1,0,1,1,0,1,1,0,0,0,1035,1497,Nadieh Bremer,142,Person,9,,,Photoshop,73,11
1,0,1,1,0,1,1,0,0,0,1036,1497,NYT,145,Magazine,9,,,Photoshop,38,7
1,0,1,1,0,1,1,0,0,0,1037,1497,Flowingwithdata (Nathan Yau),141,Blog,9,,,Photoshop,39,8
1,0,1,1,0,1,1,0,0,0,1038,1497,Shirley Wu,143,Person,9,,,Photoshop,49,12
1,0,1,1,0,1,1,0,0,0,1039,1497,Pudding,144,Magazine,9,,,Photoshop,24,42
1,0,1,1,0,1,1,0,0,0,1040,1497,Washington Post,146,Magazine,9,,,Photoshop,11,9
1,0,0,0,0,0,0,0,0,1,1041,1498,Federica Fragapane,1945,Person,5,PowerPoint,Pen & paper,,24,22
1,0,0,0,0,0,0,0,0,1,1042,1498,Ben Jones,1962,Person,5,PowerPoint,Pen & paper,,6,71
1,0,0,0,0,0,0,0,0,1,1043,1498,Amanda Makulec,1959,Person,5,PowerPoint,Pen & paper,,8,0
1,0,0,0,0,0,0,0,0,1,1044,1498,Alli Torban,1944,Person,5,PowerPoint,Pen & paper,,18,62
1,0,0,0,0,0,0,0,0,1,1045,1498,Giorgia Lupi,1942,Person,5,PowerPoint,Pen & paper,,46,20
1,0,0,0,0,0,0,0,0,1,1046,1498,Lisa Charlotte Muth,1963,Person,5,PowerPoint,Pen & paper,,20,23
1,0,0,0,0,0,0,0,0,1,1047,1498,Stefanie Posavec,1946,Person,5,PowerPoint,Pen & paper,,13,37
1,0,0,0,0,0,0,0,0,1,1048,1498,Johnathan Schwabish,1943,Person,5,PowerPoint,Pen & paper,,20,17
1,0,0,0,0,0,0,0,0,1,1049,1498,Moritz Stefaner,1948,Person,5,PowerPoint,Pen & paper,,21,34
1,0,0,0,0,0,0,0,0,1,1050,1498,Maarten Lambrecht,1949,Person,5,PowerPoint,Pen & paper,,5,85
1,0,0,0,0,0,0,0,0,1,1051,1498,Stephanie Evergreen,1947,Person,5,PowerPoint,Pen & paper,,59,4
1,1,1,1,0,1,0,0,0,0,1052,1499,Instagram,602,Social Network,7,PowerPoint,,,11,52
1,0,0,0,0,0,0,0,0,0,1053,1509,Financial Times,352,Magazine,5,PowerPoint,Pen & paper,lucidchart,56,14
1,0,0,0,0,0,0,0,0,0,1054,1509,Maarten Lambrecht,351,Person,5,PowerPoint,Pen & paper,lucidchart,5,85
1,0,0,0,0,0,0,0,0,0,1055,1512,Nightingale,394,Magazine,3,,,Spotfire,8,53
1,0,0,0,0,0,0,0,0,0,1056,1512,Tableau Public,394,Community,3,,,Spotfire,41,10
1,0,0,0,0,0,0,0,0,0,1057,1512,Datavis Society,394,Organisation,3,,,Spotfire,35,45
1,1,1,1,0,0,0,1,0,0,1058,1517,Federica Fragapane,224,Person,6,PowerPoint,,,24,22
1,1,1,1,0,0,0,1,0,0,1059,1517,Shirley Wu,219,Person,6,PowerPoint,,,49,12
1,1,1,1,0,0,0,1,0,0,1060,1517,Nadieh Bremer,220,Person,6,PowerPoint,,,73,11
1,1,1,1,0,0,0,1,0,0,1061,1517,Alli Torban,223,Person,6,PowerPoint,,,18,62
1,1,1,1,0,0,0,1,0,0,1062,1517,Alberto Cairo,218,Person,6,PowerPoint,,,86,2
1,1,1,1,0,0,0,1,0,0,1063,1517,Gabrielle Merite,221,Person,6,PowerPoint,,,10,63
0,0,0,0,0,0,0,0,1,0,1064,1536,Lisa Charlotte Muth,637,Person,2,,,"Google spreadsheet, Infogram",20,23
0,0,0,0,0,0,0,0,1,0,1065,1536,Mona Chalabi,636,Person,2,,,"Google spreadsheet, Infogram",17,16
0,0,0,0,0,0,0,0,1,0,1066,1536,Alberto Cairo,638,Person,2,,,"Google spreadsheet, Infogram",86,2
1,0,0,0,0,0,0,0,0,0,1067,1541,Kontinentalist,319,Organisation,2,,,Affinity Designer,4,84
1,0,1,1,0,1,0,0,1,1,1068,1549,Cedric Scherer,1827,Person,9,PowerPoint,Pen & paper,,18,30
1,0,1,1,0,1,0,0,1,1,1069,1549,Moritz Stefaner,1845,Person,9,PowerPoint,Pen & paper,,21,34
1,0,1,1,0,1,0,0,1,1,1070,1549,Lisa Charlotte Muth,1838,Person,9,PowerPoint,Pen & paper,,20,23
1,0,1,1,0,1,0,0,1,1,1071,1549,Johnathan Schwabish,1832,Person,9,PowerPoint,Pen & paper,,20,17
1,0,1,1,0,1,0,0,1,1,1072,1549,Amy Cesal,1840,Person,9,PowerPoint,Pen & paper,,8,1
1,0,1,1,0,1,0,0,1,1,1073,1549,Jessica Hullman,1847,Person,9,PowerPoint,Pen & paper,,6,60
1,0,1,1,0,1,0,0,1,1,1074,1549,Alli Torban,1826,Person,9,PowerPoint,Pen & paper,,18,62
1,0,1,1,0,1,0,0,1,1,1075,1549,Duncan Geere,1842,Person,9,PowerPoint,Pen & paper,,4,64
1,0,1,1,0,1,0,0,1,1,1076,1549,Alberto Cairo,1839,Person,9,PowerPoint,Pen & paper,,86,2
1,0,1,1,0,1,0,0,1,1,1077,1549,Nadieh Bremer,1850,Person,9,PowerPoint,Pen & paper,,73,11
1,0,1,1,0,1,0,0,1,1,1078,1549,Mona Chalabi,1831,Person,9,PowerPoint,Pen & paper,,17,16
1,1,0,1,0,0,0,0,0,0,1079,1550,#Datafam,1511,Community,7,PowerPoint,Pen & paper,,13,6
1,1,0,1,0,0,0,0,0,0,1080,1550,Twitter,1511,Social Network,7,PowerPoint,Pen & paper,,38,28
0,1,1,0,1,1,0,0,0,0,1081,1552,Instagram,443,Social Network,6,,,Svelte,11,52
0,0,0,1,0,0,0,0,1,1,1082,1554,Giorgia Lupi,2070,Person,5,,Pen & paper,Raw Graphs,46,20
0,0,0,1,0,0,0,0,1,1,1083,1554,Federica Fragapane,2071,Person,5,,Pen & paper,Raw Graphs,24,22
0,0,0,1,0,0,0,0,1,1,1084,1554,Gabrielle Merite,2072,Person,5,,Pen & paper,Raw Graphs,10,63
0,0,0,0,1,0,0,0,0,0,1085,1560,Observable,1015,Community,7,,Pen & paper,"Svelte, Google Sheets",11,66
1,1,1,0,0,0,1,0,0,0,1086,1563,Datavis Society,2002,Organisation,4,,,,35,45
1,1,1,0,0,0,1,0,0,0,1087,1563,Slack,2002,Social Network,4,,,,11,46
0,1,0,1,0,0,0,0,1,1,1088,1577,Shirley Wu,598,Person,5,,Pen & paper,,49,12
0,1,0,1,0,0,0,0,1,1,1089,1577,Giorgia Lupi,600,Person,5,,Pen & paper,,46,20
0,1,0,1,0,0,0,0,1,1,1090,1577,Stefanie Posavec,601,Person,5,,Pen & paper,,13,37
0,1,0,1,0,0,0,0,1,1,1091,1577,Nadieh Bremer,599,Person,5,,Pen & paper,,73,11
0,1,0,1,0,0,0,0,1,1,1092,1577,Flowingwithdata (Nathan Yau),596,Blog,5,,Pen & paper,,39,8
0,1,0,1,0,0,0,0,1,1,1093,1577,Alberto Cairo,595,Person,5,,Pen & paper,,86,2
1,0,0,0,0,0,0,1,0,0,1094,1580,Andy Kirk,1461,Person,2,,,,33,43
0,0,0,0,0,0,0,0,0,0,1095,1583,Storytelling With Data (Cole Knaflic),1290,Blog,2,,,Astrato,78,15
1,1,0,0,0,0,0,1,0,0,1096,1584,Storytelling With Data (Cole Knaflic),139,Blog,5,,,Astrato,78,15
0,1,0,0,0,0,0,0,0,0,1097,1586,Andy Cotgreave,1660,Person,1,,,,13,27
0,1,0,0,0,0,0,0,0,0,1098,1586,Nadieh Bremer,1659,Person,1,,,,73,11
0,1,0,0,0,0,0,0,0,0,1099,1587,Andy Kirk,2046,Person,1,,,,33,43
0,0,1,0,1,0,0,0,0,0,1100,1599,Financial Times,631,Magazine,3,,,,56,14
0,0,1,0,1,0,0,0,0,0,1101,1599,Mike Bostock,629,Person,3,,,,21,36
0,0,1,0,1,0,0,0,0,0,1102,1599,Edward Tufte,631,Person,3,,,,49,13
0,0,1,0,1,0,0,0,0,0,1103,1599,Stephen Few,632,Person,3,,,,19,32
1,1,0,0,1,0,0,1,0,0,1104,1603,Datavis Society,1095,Organisation,6,PowerPoint,,,35,45
1,0,1,1,0,0,1,1,1,1,1105,1605,Flowingwithdata (Nathan Yau),560,Blog,10,,Pen & paper,,39,8
1,0,1,1,0,0,1,1,1,1,1106,1605,Federica Fragapane,559,Person,10,,Pen & paper,,24,22
1,0,1,1,0,0,1,1,1,1,1107,1605,Alberto Cairo,561,Person,10,,Pen & paper,,86,2
1,0,1,1,0,0,1,1,1,1,1108,1605,Nadieh Bremer,558,Person,10,,Pen & paper,,73,11
1,1,1,0,0,1,1,0,0,0,1109,1613,Linkedin,900,Social Network,7,,,SAP Analytics Cloud,9,35
1,1,1,0,1,1,1,1,0,0,1111,1616,Giorgia Lupi,1898,Person,16,,Pen & paper,,46,20
1,1,1,0,1,1,1,1,0,0,1112,1616,Mona Chalabi,1897,Person,16,,Pen & paper,,17,16
1,1,1,0,0,1,0,0,1,0,1113,1627,Alli Torban,130,Person,7,,Pen & paper,,18,62
1,1,1,0,0,1,0,0,1,0,1114,1627,Mike Bostock,127,Person,7,,Pen & paper,,21,36
1,1,1,0,0,1,0,0,1,0,1115,1627,Amelia Wattenberger,125,Person,7,,Pen & paper,,19,21
1,1,1,0,0,1,0,0,1,0,1116,1627,Alberto Cairo,126,Person,7,,Pen & paper,,86,2
1,1,1,0,0,1,0,0,1,0,1117,1627,Shirley Wu,124,Person,7,,Pen & paper,,49,12
1,0,0,0,0,0,0,0,0,0,1118,1630,Stephanie Evergreen,1621,Person,1,,,,59,4
0,0,0,0,0,0,0,0,0,0,1119,1633,Twitter,388,Social Network,3,,Pen & paper,Figma,38,28
0,0,0,0,0,0,0,0,0,0,1120,1633,IEEE,391,Organisation,3,,Pen & paper,Figma,4,48
1,0,0,0,0,0,1,0,0,0,1121,1639,Datavis Society,293,Organisation,4,,,,35,45
1,0,1,0,1,0,1,0,0,0,1122,1642,538,138,Magazine,5,,,Looker,10,31
1,0,1,0,1,0,1,0,0,0,1123,1642,Pudding,137,Magazine,5,,,Looker,24,42
1,1,0,0,0,0,0,0,1,0,1124,1648,Twitter,123,Social Network,6,,,Figma,38,28
0,1,0,0,0,0,0,0,0,0,1125,1649,Alberto Cairo,251,Person,3,PowerPoint,,,86,2
0,1,0,0,0,0,0,0,0,0,1126,1649,Information Is Beautiful,262,Blog,3,PowerPoint,,,8,55
0,1,0,0,0,0,0,0,0,0,1127,1649,Financial Times,249,Magazine,3,PowerPoint,,,56,14
0,1,0,0,0,0,0,0,0,0,1128,1649,Amy Cesal,248,Person,3,PowerPoint,,,8,1
0,1,0,0,0,0,0,0,0,0,1129,1649,Jeffrey Shaffer,259,Person,3,PowerPoint,,,7,24
0,1,0,0,0,0,0,0,0,0,1130,1649,Andy Cotgreave,260,Person,3,PowerPoint,,,13,27
0,1,0,0,0,0,0,0,0,0,1131,1649,Steve Wexler,256,Person,3,PowerPoint,,,30,18
0,1,0,0,0,0,0,0,0,0,1132,1649,Elijah Meeks,250,Person,3,PowerPoint,,,6,68
0,1,0,0,0,0,0,0,0,0,1133,1649,Andy Kirk,252,Person,3,PowerPoint,,,33,43
0,1,0,0,0,0,0,0,0,0,1134,1649,Edward Tufte,249,Person,3,PowerPoint,,,49,13
0,1,0,0,0,0,0,0,0,0,1135,1649,Moritz Stefaner,247,Person,3,PowerPoint,,,21,34
0,0,1,0,0,1,0,0,0,0,1136,1659,Twitter,110,Social Network,6,,Pen & paper,,38,28
0,1,0,0,0,0,0,0,0,0,1137,1660,Tableau Public,1550,Community,1,,,,41,10
0,1,0,0,0,0,0,0,0,0,1138,1660,Twitter,1551,Social Network,1,,,,38,28
1,1,0,0,0,0,1,0,0,0,1139,1677,538,1894,Magazine,7,PowerPoint,Pen & paper,,10,31
1,1,0,0,0,0,1,0,0,0,1140,1677,NYT,1895,Magazine,7,PowerPoint,Pen & paper,,38,7
1,0,0,0,0,1,0,0,0,0,1141,1678,Flowingwithdata (Nathan Yau),2083,Blog,7,,Pen & paper,GRID,39,8
1,0,0,0,0,1,0,0,0,0,1142,1678,Stephanie Evergreen,2082,Person,7,,Pen & paper,GRID,59,4
1,0,1,1,0,1,0,0,0,0,1143,1681,Andy Kirk,1508,Person,5,PowerPoint,,,33,43
0,0,0,0,0,0,0,0,1,1,1144,1685,Datawrapper,1803,Blog,3,,,infogram,11,3
1,1,1,1,0,1,0,0,1,0,1145,1694,Stefanie Posavec,290,Person,13,,Pen & paper,Flow,13,37
1,1,1,1,0,1,0,0,1,0,1146,1694,Giorgia Lupi,290,Person,13,,Pen & paper,Flow,46,20
1,0,0,1,0,0,0,0,0,0,1147,1695,Edward Tufte,1457,Person,5,PowerPoint,Pen & paper,,49,13
1,0,0,1,0,0,0,0,0,0,1148,1695,Financial Times,1457,Magazine,5,PowerPoint,Pen & paper,,56,14
1,0,0,1,0,0,0,0,0,0,1149,1695,Giorgia Lupi,1458,Person,5,PowerPoint,Pen & paper,,46,20
0,0,1,1,0,0,0,0,1,0,1150,1699,Gurman Bhatia,1343,Person,6,,Pen & paper,,5,39
0,0,1,1,0,0,0,0,1,0,1151,1699,Stefanie Posavec,1342,Person,6,,Pen & paper,,13,37
1,1,0,1,1,0,0,0,0,0,1152,1701,Lisa Charlotte Muth,440,Person,8,,Pen & paper,RAWgraphs,20,23
1,1,0,1,1,0,0,0,0,0,1153,1701,Flowingwithdata (Nathan Yau),439,Blog,8,,Pen & paper,RAWgraphs,39,8
1,1,0,1,1,0,0,0,0,0,1154,1701,Andy Kirk,441,Person,8,,Pen & paper,RAWgraphs,33,43
1,1,0,1,1,0,0,0,0,0,1155,1701,Twitter,442,Social Network,8,,Pen & paper,RAWgraphs,38,28
1,1,0,0,0,0,1,1,0,0,1156,1705,Alberto Cairo,164,Person,6,PowerPoint,,,86,2
1,0,0,0,0,0,0,0,0,0,1157,1709,Edward Tufte,1126,Person,2,,,"Looker, Quantum Metric",49,13
1,0,0,0,0,0,0,0,0,0,1158,1709,Financial Times,1126,Magazine,2,,,"Looker, Quantum Metric",56,14
1,0,0,0,0,0,0,0,0,0,1159,1709,Datavis Society,1125,Organisation,2,,,"Looker, Quantum Metric",35,45
1,1,1,0,0,1,1,0,0,0,1160,1714,Twitter,217,Social Network,8,PowerPoint,,,38,28
1,0,1,0,0,1,0,1,0,0,1161,1729,Storytelling With Data (Cole Knaflic),1680,Blog,5,,,,78,15
1,0,0,0,0,0,0,0,0,0,1162,1734,Stephen Few,1619,Person,2,,,,19,32
0,1,0,0,0,0,1,1,0,0,1163,1736,Maarten Lambrecht,1289,Person,7,PowerPoint,,,5,85
1,1,0,1,1,0,0,0,0,1,1164,1739,Nadieh Bremer,1340,Person,8,PowerPoint,Pen & paper,,73,11
0,0,1,0,1,1,0,0,0,0,1165,1742,Gurman Bhatia,897,Person,4,,,,5,39
1,0,0,0,0,0,0,1,0,0,1166,1748,Slack,289,Social Network,6,,,,11,46
1,0,0,0,0,0,0,1,0,0,1167,1748,Datavis Society,289,Organisation,6,,,,35,45
1,0,0,0,0,0,0,1,0,0,1168,1760,Stephanie Evergreen,1349,Person,3,PowerPoint,,,59,4
0,0,0,0,1,0,0,0,0,1,1169,1765,Amelia Wattenberger,1618,Person,4,,Pen & paper,Svelte,19,21
0,0,0,0,1,0,0,0,0,1,1170,1765,Flowingwithdata (Nathan Yau),1616,Blog,4,,Pen & paper,Svelte,39,8
1,1,0,0,0,0,0,0,1,1,1171,1767,Datavis Society,594,Organisation,7,,,,35,45
1,1,0,0,0,0,0,0,1,1,1172,1767,Slack,594,Social Network,7,,,,11,46
1,1,0,0,0,0,1,0,0,0,1173,1770,Shirley Wu,568,Person,10,PowerPoint,Pen & paper,,49,12
0,0,0,0,0,0,1,1,0,0,1174,1776,Washington Post,2069,Magazine,3,,,,11,9
0,0,0,0,0,0,1,1,0,0,1175,1776,NYT,2068,Magazine,3,,,,38,7
0,0,0,0,1,0,1,0,0,0,1176,1778,Susie Lu,1281,Person,2,,,,5,44
0,0,0,0,1,0,1,0,0,0,1177,1778,Nadieh Bremer,1288,Person,2,,,,73,11
0,0,0,0,1,0,1,0,0,0,1178,1778,Elijah Meeks,1287,Person,2,,,,6,68
0,0,0,0,1,0,1,0,0,0,1179,1778,Datavis Society,1274,Organisation,2,,,,35,45
0,0,0,0,1,0,1,0,0,0,1180,1778,Jane Zhang,1278,Person,2,,,,4,65
0,0,0,0,1,0,1,0,0,0,1181,1778,Amelia Wattenberger,1276,Person,2,,,,19,21
0,0,0,0,1,0,1,0,0,0,1182,1778,D3,1275,Blog,2,,,,3,82
0,0,0,0,1,0,1,0,0,0,1183,1778,Shirley Wu,1277,Person,2,,,,49,12
1,1,0,1,0,0,0,0,0,0,1184,1783,NYT,847,Magazine,4,,Pen & paper,,38,7
1,1,0,1,0,0,0,0,0,0,1185,1783,Nadieh Bremer,845,Person,4,,Pen & paper,,73,11
1,0,0,0,0,0,0,1,0,0,1186,1784,Storytelling With Data (Cole Knaflic),894,Blog,5,PowerPoint,,,78,15
0,0,1,1,0,1,1,0,0,0,1187,1786,#Tidytuesday,1867,Community,8,,Pen & paper,Adobe After Effects,9,51
1,0,0,1,0,0,0,0,0,0,1188,1789,Alberto Cairo,2009,Person,2,,,,86,2
1,0,0,1,0,0,0,0,0,0,1189,1789,Stephanie Evergreen,2008,Person,2,,,,59,4
0,1,0,0,0,0,0,1,0,0,1190,1792,Danielle Navarro,491,Person,3,PowerPoint,,,4,75
0,1,0,0,0,0,0,1,0,0,1191,1792,Tamara Munzner,496,Person,3,PowerPoint,,,8,33
0,1,0,0,0,0,0,1,0,0,1192,1792,R.J Andrews,501,Person,3,PowerPoint,,,10,69
0,1,0,0,0,0,0,1,0,0,1193,1792,Nadieh Bremer,493,Person,3,PowerPoint,,,73,11
0,1,0,0,0,0,0,1,0,0,1194,1792,Lisa Charlotte Muth,492,Person,3,PowerPoint,,,20,23
0,1,0,0,0,0,0,1,0,0,1195,1792,Cedric Scherer,494,Person,3,PowerPoint,,,18,30
0,1,0,0,0,0,0,0,0,0,1196,1793,Judit Bekker,1655,Person,2,,Pen & paper,,4,78
1,1,0,0,0,0,0,1,0,0,1197,1797,Kevin And Ken Flerlage,163,Person,4,PowerPoint,,,22,26
1,0,0,0,0,0,0,1,0,0,1198,1798,Wall Street Journal,490,Magazine,3,PowerPoint,,,5,40
1,0,0,0,1,1,1,0,0,0,1199,1799,Mike Bostock,732,Person,9,PowerPoint,,,21,36
0,1,0,0,0,0,0,0,0,0,1200,1807,#Makeovermonday,1191,Community,1,,,,8,56
1,1,1,0,0,0,0,0,0,0,1201,1809,Twitter,1012,Social Network,6,PowerPoint,Pen & paper,Diadem (national instruments),38,28
0,1,1,0,1,0,0,1,0,0,1202,1814,Elijah Meeks,1446,Person,9,,Pen & paper,Visa Chart Components (VCC),6,68
0,1,1,0,1,0,0,1,0,0,1203,1814,Giorgia Lupi,1453,Person,9,,Pen & paper,Visa Chart Components (VCC),46,20
0,1,1,0,1,0,0,1,0,0,1204,1814,Shirley Wu,1452,Person,9,,Pen & paper,Visa Chart Components (VCC),49,12
0,1,1,0,1,0,0,1,0,0,1205,1814,Nadieh Bremer,1451,Person,9,,Pen & paper,Visa Chart Components (VCC),73,11
1,1,0,0,0,0,0,0,0,0,1206,1816,Andy Kriebel,853,Person,4,PowerPoint,Pen & paper,,12,25
1,1,0,0,0,0,0,0,0,0,1207,1816,Storytelling With Data (Cole Knaflic),851,Blog,4,PowerPoint,Pen & paper,,78,15
1,1,0,0,0,0,0,0,0,0,1208,1816,Nadieh Bremer,850,Person,4,PowerPoint,Pen & paper,,73,11
0,1,0,0,0,0,0,0,0,0,1209,1817,Tableau Public,2073,Community,1,,,,41,10
1,1,0,1,1,0,0,0,0,0,1210,1818,Storytelling With Data (Cole Knaflic),1710,Blog,5,,,Infogram,78,15
1,1,0,1,1,0,0,0,0,0,1211,1818,Kevin And Ken Flerlage,1708,Person,5,,,Infogram,22,26
1,0,0,1,0,0,0,1,0,0,1212,1822,Alberto Cairo,484,Person,7,PowerPoint,Pen & paper,,86,2
1,0,0,1,0,0,0,1,0,0,1213,1822,Giorgia Lupi,487,Person,7,PowerPoint,Pen & paper,,46,20
1,0,0,1,0,0,0,1,0,0,1214,1822,Federica Fragapane,485,Person,7,PowerPoint,Pen & paper,,24,22
0,0,0,1,0,0,1,0,0,0,1215,1823,Nadieh Bremer,65,Person,6,,,,73,11
1,0,0,1,1,0,0,0,0,0,1216,1825,Datavis Society,1888,Organisation,7,,Pen & paper,MAPublisher,35,45
1,1,0,0,0,0,0,0,0,0,1217,1827,Judit Bekker,1802,Person,3,PowerPoint,,,4,78
1,1,0,0,0,0,0,0,0,0,1218,1827,Storytelling With Data (Cole Knaflic),1800,Blog,3,PowerPoint,,,78,15
1,0,0,0,0,0,0,1,0,0,1219,1832,Twitter,1190,Social Network,3,,Pen & paper,,38,28
1,0,1,0,0,1,0,0,0,0,1220,1833,Behance,1147,Social Network,4,,,,5,77
0,1,1,0,1,1,1,0,0,0,1221,1838,Amelia Wattenberger,20,Person,7,,,,19,21
0,1,1,0,1,1,1,0,0,0,1222,1838,Federica Fragapane,25,Person,7,,,,24,22
0,1,1,0,1,1,1,0,0,0,1223,1838,Nadieh Bremer,21,Person,7,,,,73,11
0,1,1,0,1,1,1,0,0,0,1224,1838,Kontinentalist,26,Organisation,7,,,,4,84
0,1,1,0,1,1,1,0,0,0,1225,1838,Shirley Wu,19,Person,7,,,,49,12
0,1,0,1,1,0,1,0,0,1,1226,1865,Nature,214,Magazine,7,,Pen & paper,,10,38
1,0,1,0,1,1,0,0,0,0,1227,1866,Nadieh Bremer,1143,Person,6,,,,73,11
1,0,1,0,1,1,0,0,0,0,1228,1866,Giorgia Lupi,1145,Person,6,,,,46,20
1,0,1,0,1,1,0,0,0,0,1229,1866,Alberto Cairo,1142,Person,6,,,,86,2
1,0,1,0,1,1,0,0,0,0,1230,1866,Shirley Wu,1144,Person,6,,,,49,12
1,1,0,0,0,0,0,0,0,0,1231,1868,Andy Kriebel,1577,Person,3,,Pen & paper,,12,25
1,0,1,1,1,1,0,0,0,1,1232,1869,Washington Post,838,Magazine,6,,,,11,9
1,0,1,1,1,1,0,0,0,1,1233,1869,NYT,837,Magazine,6,,,,38,7
1,0,1,1,1,1,0,0,0,1,1234,1869,Economist,839,Magazine,6,,,,14,54
0,0,0,0,0,0,0,0,1,0,1235,1873,Wall Street Journal,1615,Magazine,2,,,Figma,5,40
0,0,0,0,0,0,0,0,1,0,1236,1873,Economist,1614,Magazine,2,,,Figma,14,54
0,0,0,0,0,0,0,0,1,0,1237,1873,Flowingwithdata (Nathan Yau),1612,Blog,2,,,Figma,39,8
0,0,0,0,0,0,0,0,1,0,1238,1873,NYT,1609,Magazine,2,,,Figma,38,7
0,0,0,0,0,0,0,0,1,0,1239,1873,Visual Capialist,1613,Magazine,2,,,Figma,3,73
0,0,0,0,0,0,0,0,1,0,1240,1873,Shirley Wu,1610,Person,2,,,Figma,49,12
0,0,0,0,0,0,0,0,1,0,1241,1873,Pudding,1611,Magazine,2,,,Figma,24,42
1,0,0,1,0,0,1,0,1,0,1242,1882,R.J Andrews,1702,Person,10,,Pen & paper,Raw Graphs,10,69
1,0,0,1,0,0,1,0,1,0,1243,1882,Maarten Lambrecht,1704,Person,10,,Pen & paper,Raw Graphs,5,85
1,0,0,1,0,0,1,0,1,0,1244,1882,Andy Kirk,1705,Person,10,,Pen & paper,Raw Graphs,33,43
1,0,0,1,0,0,1,0,1,0,1245,1882,Alberto Cairo,1701,Person,10,,Pen & paper,Raw Graphs,86,2
1,0,0,0,0,0,0,1,0,0,1246,1888,D3,483,Blog,5,PowerPoint,,Cognos,3,82
1,1,0,0,0,1,0,0,0,0,1247,1890,Financial Times,2014,Magazine,5,PowerPoint,,,56,14
1,1,0,0,0,1,0,0,0,0,1248,1890,Edward Tufte,2014,Person,5,PowerPoint,,,49,13
1,1,0,0,0,1,0,0,0,0,1249,1890,Stephen Few,2016,Person,5,PowerPoint,,,19,32
0,0,0,1,0,0,0,0,0,0,1250,1895,Andy Kirk,328,Person,2,PowerPoint,,,33,43
0,0,0,1,0,0,0,0,0,0,1251,1895,Giorgia Lupi,329,Person,2,PowerPoint,,,46,20
0,0,0,1,0,0,0,0,0,0,1252,1895,Amanda Makulec,327,Person,2,PowerPoint,,,8,0
0,0,0,1,0,0,0,0,0,0,1253,1895,Valentina D'Efilippo,330,Person,2,PowerPoint,,,9,19
0,0,0,1,0,0,0,0,0,0,1254,1895,Stephanie Evergreen,326,Person,2,PowerPoint,,,59,4
0,0,0,1,0,0,0,0,0,0,1255,1895,Gabrielle Merite,336,Person,2,PowerPoint,,,10,63
0,0,0,1,0,0,0,0,0,0,1256,1895,Jessica Hullman,335,Person,2,PowerPoint,,,6,60
0,0,0,1,0,0,0,0,0,0,1257,1895,Catherine D'Ignazio,332,Person,2,PowerPoint,,,4,61
0,0,0,1,0,0,0,0,0,0,1258,1895,Alberto Cairo,331,Person,2,PowerPoint,,,86,2
0,0,1,0,0,1,0,0,0,0,1259,1896,Alberto Cairo,175,Person,2,,,,86,2
0,0,1,0,0,1,0,0,0,0,1260,1896,Cedric Scherer,174,Person,2,,,,18,30
0,1,0,0,0,0,0,0,0,0,1261,1915,#Datafam,436,Community,1,,,,13,6
0,1,0,0,0,0,0,0,0,0,1262,1915,#Makeovermonday,438,Community,1,,,,8,56
